"fk_vtl_id","unixtime","coordinate","vel_mph"
-46,1202508554,"(-122.0753,37.6188)",67
-46,1202508562,"(-122.0753,37.6188)",72
-46,1202508578,"(-122.0754,37.6187)",57
-46,1202508587,"(-122.0754,37.6187)",60
-46,1202508591,"(-122.0753,37.6188)",75
-46,1202508606,"(-122.0754,37.6187)",62
-46,1202508616,"(-122.0754,37.6187)",63
-46,1202508620,"(-122.0754,37.6187)",57
-46,1202508657,"(-122.0754,37.6187)",60
-46,1202508661,"(-122.0753,37.6187)",65
-46,1202508663,"(-122.0754,37.6187)",60
-46,1202508679,"(-122.0753,37.6188)",70
-46,1202508688,"(-122.0753,37.6188)",65
-46,1202508689,"(-122.0754,37.6187)",54
-46,1202508693,"(-122.0754,37.6187)",55
-46,1202508697,"(-122.0753,37.6188)",70
-46,1202508699,"(-122.0754,37.6187)",64
-46,1202508716,"(-122.0754,37.6187)",65
-46,1202508718,"(-122.0754,37.6187)",60
-46,1202508719,"(-122.0753,37.6187)",65
-46,1202508737,"(-122.0754,37.6187)",62
-46,1202508739,"(-122.0754,37.6187)",62
-46,1202508742,"(-122.0754,37.6187)",55
-46,1202508778,"(-122.0754,37.6187)",58
-46,1202508794,"(-122.0753,37.6187)",63
-46,1202508798,"(-122.0754,37.6187)",63
-46,1202508829,"(-122.0753,37.6187)",60
-46,1202508833,"(-122.0753,37.6187)",63
-46,1202508843,"(-122.0754,37.6187)",67
-46,1202508894,"(-122.0754,37.6187)",64
-46,1202508903,"(-122.0753,37.6187)",66
-46,1202508927,"(-122.0753,37.6188)",62
-46,1202508931,"(-122.0754,37.6187)",63
-46,1202509009,"(-122.0753,37.6187)",66
-46,1202509022,"(-122.0754,37.6187)",55
-46,1202509028,"(-122.0754,37.6187)",55
-46,1202509033,"(-122.0753,37.6188)",70
-46,1202509038,"(-122.0753,37.6188)",68
-46,1202509040,"(-122.0753,37.6188)",69
-46,1202509047,"(-122.0754,37.6187)",64
-46,1202509049,"(-122.0753,37.6188)",69
-46,1202509078,"(-122.0753,37.6188)",81
-46,1202509117,"(-122.0754,37.6187)",66
-46,1202509151,"(-122.0753,37.6187)",67
-46,1202509180,"(-122.0753,37.6188)",74
-46,1202509195,"(-122.0754,37.6187)",58
-46,1202509202,"(-122.0754,37.6187)",55
-46,1202509221,"(-122.0753,37.6187)",67
-46,1202509265,"(-122.0754,37.6187)",65
-46,1202509278,"(-122.0753,37.6187)",66
-46,1202509278,"(-122.0753,37.6187)",63
-46,1202509279,"(-122.0753,37.6187)",67
-46,1202509289,"(-122.0754,37.6187)",65
-46,1202509294,"(-122.0754,37.6187)",70
-46,1202509351,"(-122.0754,37.6187)",67
-46,1202509372,"(-122.0754,37.6187)",64
-46,1202509381,"(-122.0754,37.6187)",68
-46,1202509430,"(-122.0753,37.6187)",62
-46,1202509439,"(-122.0753,37.6188)",67
-46,1202509449,"(-122.0753,37.6188)",64
-46,1202509467,"(-122.0754,37.6187)",60
-46,1202509489,"(-122.0753,37.6187)",68
-46,1202509513,"(-122.0753,37.6187)",66
-46,1202509529,"(-122.0753,37.6188)",60
-46,1202509532,"(-122.0754,37.6187)",50
-46,1202509541,"(-122.0754,37.6187)",51
-46,1202509576,"(-122.0753,37.6188)",17
-46,1202509600,"(-122.0753,37.6187)",65
-46,1202509605,"(-122.0754,37.6187)",60
-46,1202509616,"(-122.0754,37.6187)",67
-46,1202509622,"(-122.0754,37.6187)",65
-46,1202509638,"(-122.0753,37.6187)",66
-46,1202509641,"(-122.0754,37.6187)",64
-46,1202509644,"(-122.0753,37.6187)",66
-46,1202509652,"(-122.0753,37.6188)",68
-46,1202509677,"(-122.0754,37.6187)",67
-46,1202509678,"(-122.0754,37.6187)",62
-46,1202509681,"(-122.0753,37.6187)",68
-46,1202509694,"(-122.0753,37.6187)",68
-46,1202509695,"(-122.0754,37.6187)",63
-46,1202509695,"(-122.0754,37.6187)",66
-46,1202509711,"(-122.0754,37.6187)",63
-46,1202509735,"(-122.0753,37.6187)",65
-46,1202509743,"(-122.0754,37.6187)",57
-46,1202509745,"(-122.0754,37.6187)",65
-46,1202509789,"(-122.0753,37.6188)",66
-46,1202509795,"(-122.0754,37.6187)",64
-46,1202509802,"(-122.0753,37.6187)",65
-46,1202509836,"(-122.0753,37.6188)",72
-46,1202509855,"(-122.0753,37.6187)",63
-46,1202509863,"(-122.0754,37.6187)",58
-46,1202509881,"(-122.0753,37.6187)",36
-46,1202509929,"(-122.0753,37.6188)",69
-46,1202509931,"(-122.0753,37.6187)",65
-46,1202509949,"(-122.0753,37.6187)",66
-46,1202509964,"(-122.0753,37.6187)",71
-46,1202509964,"(-122.0754,37.6187)",61
-46,1202509971,"(-122.0753,37.6188)",72
-46,1202510083,"(-122.0754,37.6187)",67
-46,1202510112,"(-122.0754,37.6187)",65
-46,1202510157,"(-122.0754,37.6187)",61
-46,1202510164,"(-122.0753,37.6187)",66
-46,1202510217,"(-122.0754,37.6187)",63
-46,1202510288,"(-122.0753,37.6187)",70
-46,1202510354,"(-122.0754,37.6187)",66
-46,1202510367,"(-122.0753,37.6188)",72
-46,1202510372,"(-122.0753,37.6187)",69
-46,1202510502,"(-122.0754,37.6187)",52
-46,1202510527,"(-122.0753,37.6187)",68
-46,1202510535,"(-122.0753,37.6187)",70
-46,1202510548,"(-122.0753,37.6187)",68
-46,1202510581,"(-122.0754,37.6187)",68
-46,1202510624,"(-122.0753,37.6187)",54
-46,1202510648,"(-122.0753,37.6187)",62
-46,1202510698,"(-122.0754,37.6187)",58
-46,1202510702,"(-122.0753,37.6188)",67
-46,1202510709,"(-122.0754,37.6187)",58
-46,1202510712,"(-122.0753,37.6187)",67
-46,1202510719,"(-122.0754,37.6187)",67
-46,1202510740,"(-122.0753,37.6188)",70
-46,1202510740,"(-122.0753,37.6187)",71
-46,1202510742,"(-122.0753,37.6187)",71
-46,1202510756,"(-122.0754,37.6187)",54
-46,1202510758,"(-122.0754,37.6187)",59
-46,1202510766,"(-122.0754,37.6187)",61
-46,1202510779,"(-122.0754,37.6187)",63
-46,1202510787,"(-122.0754,37.6187)",68
-46,1202510809,"(-122.0754,37.6187)",56
-46,1202510814,"(-122.0753,37.6187)",58
-46,1202510815,"(-122.0753,37.6187)",62
-46,1202510824,"(-122.0753,37.6187)",62
-46,1202510830,"(-122.0754,37.6187)",57
-46,1202510842,"(-122.0754,37.6187)",55
-46,1202510853,"(-122.0754,37.6187)",63
-46,1202510875,"(-122.0754,37.6187)",59
-46,1202510903,"(-122.0753,37.6187)",62
-46,1202510912,"(-122.0754,37.6187)",55
-46,1202510931,"(-122.0754,37.6187)",60
-46,1202510958,"(-122.0752,37.6188)",65
-46,1202510970,"(-122.0754,37.6187)",54
-46,1202510988,"(-122.0754,37.6187)",56
-46,1202510991,"(-122.0753,37.6187)",64
-46,1202511007,"(-122.0753,37.6187)",65
-46,1202511028,"(-122.0754,37.6187)",58
-46,1202511048,"(-122.0753,37.6187)",63
-46,1202511080,"(-122.0753,37.6188)",60
-46,1202511112,"(-122.0754,37.6187)",60
-46,1202511168,"(-122.0754,37.6187)",59
-46,1202511173,"(-122.0754,37.6187)",61
-46,1202511181,"(-122.0754,37.6187)",62
-46,1202511231,"(-122.0753,37.6187)",60
-46,1202511308,"(-122.0753,37.6188)",60
-46,1202511323,"(-122.0754,37.6187)",57
-46,1202511330,"(-122.0754,37.6187)",61
-46,1202511345,"(-122.0754,37.6187)",61
-46,1202511370,"(-122.0753,37.6187)",67
-46,1202511373,"(-122.0753,37.6187)",57
-46,1202511577,"(-122.0753,37.6188)",76
-46,1202511579,"(-122.0754,37.6187)",61
-46,1202511584,"(-122.0753,37.6187)",61
-46,1202511596,"(-122.0753,37.6188)",75
-46,1202511608,"(-122.0754,37.6187)",62
-46,1202511650,"(-122.0754,37.6187)",60
-46,1202511670,"(-122.0754,37.6187)",63
-46,1202511701,"(-122.0754,37.6187)",68
-46,1202511791,"(-122.0753,37.6187)",62
-46,1202511800,"(-122.0753,37.6188)",65
-46,1202511800,"(-122.0753,37.6188)",73
-46,1202511820,"(-122.0754,37.6187)",56
-46,1202511822,"(-122.0754,37.6187)",62
-46,1202511848,"(-122.0754,37.6187)",60
-46,1202511849,"(-122.0754,37.6187)",57
-46,1202511884,"(-122.0753,37.6187)",64
-46,1202511891,"(-122.0753,37.6188)",66
-46,1202511897,"(-122.0753,37.6187)",64
-46,1202511897,"(-122.0754,37.6187)",58
-46,1202511916,"(-122.0753,37.6187)",61
-46,1202511921,"(-122.0754,37.6187)",57
-46,1202511959,"(-122.0754,37.6187)",58
-46,1202511987,"(-122.0754,37.6187)",67
-46,1202512010,"(-122.0753,37.6187)",63
-46,1202512031,"(-122.0754,37.6187)",57
-46,1202512040,"(-122.0754,37.6187)",60
-46,1202512049,"(-122.0754,37.6187)",64
-46,1202512060,"(-122.0754,37.6187)",63
-46,1202512074,"(-122.0754,37.6187)",61
-46,1202512077,"(-122.0754,37.6187)",61
-46,1202512091,"(-122.0754,37.6187)",65
-46,1202512098,"(-122.0754,37.6187)",61
-46,1202512105,"(-122.0753,37.6187)",67
-46,1202512109,"(-122.0754,37.6187)",64
-46,1202512114,"(-122.0754,37.6187)",64
-46,1202512115,"(-122.0754,37.6187)",66
-46,1202512140,"(-122.0754,37.6187)",58
-46,1202512157,"(-122.0754,37.6187)",55
-46,1202512176,"(-122.0754,37.6187)",58
-46,1202512183,"(-122.0754,37.6187)",56
-46,1202512233,"(-122.0754,37.6187)",60
-46,1202512253,"(-122.0754,37.6187)",50
-46,1202512280,"(-122.0754,37.6187)",58
-46,1202512289,"(-122.0753,37.6187)",62
-46,1202512298,"(-122.0754,37.6187)",63
-46,1202512302,"(-122.0754,37.6187)",59
-46,1202512305,"(-122.0754,37.6187)",60
-46,1202512326,"(-122.0754,37.6187)",59
-46,1202512332,"(-122.0754,37.6187)",61
-46,1202512365,"(-122.0754,37.6187)",59
-46,1202512428,"(-122.0754,37.6187)",66
-46,1202512507,"(-122.0754,37.6187)",54
-46,1202512556,"(-122.0754,37.6187)",62
-46,1202512604,"(-122.0754,37.6187)",67
-46,1202512618,"(-122.0754,37.6187)",56
-46,1202512638,"(-122.0754,37.6187)",59
-46,1202512654,"(-122.0753,37.6188)",62
-46,1202512683,"(-122.0754,37.6187)",62
-46,1202512716,"(-122.0754,37.6187)",53
-46,1202512741,"(-122.0754,37.6187)",53
-46,1202512746,"(-122.0754,37.6187)",63
-46,1202512834,"(-122.0753,37.6188)",60
-46,1202512935,"(-122.0754,37.6187)",55
-46,1202512983,"(-122.0754,37.6187)",57
-46,1202513002,"(-122.0754,37.6187)",59
-46,1202513003,"(-122.0754,37.6187)",50
-46,1202513018,"(-122.0754,37.6187)",58
-46,1202513033,"(-122.0753,37.6187)",62
-46,1202513084,"(-122.0754,37.6187)",60
-46,1202513117,"(-122.0754,37.6187)",55
-46,1202513133,"(-122.0754,37.6187)",57
-46,1202513136,"(-122.0753,37.6187)",61
-46,1202513140,"(-122.0754,37.6187)",64
-46,1202513150,"(-122.0754,37.6187)",57
-46,1202513191,"(-122.0754,37.6187)",52
-46,1202513208,"(-122.0753,37.6187)",62
-46,1202513263,"(-122.0753,37.6187)",67
-46,1202513271,"(-122.0753,37.6187)",59
-46,1202513303,"(-122.0754,37.6187)",61
-46,1202513310,"(-122.0754,37.6187)",63
-46,1202513323,"(-122.0754,37.6187)",62
-46,1202513335,"(-122.0752,37.6188)",64
-46,1202513336,"(-122.0754,37.6187)",64
-46,1202513340,"(-122.0754,37.6187)",65
-46,1202513351,"(-122.0754,37.6187)",67
-46,1202513370,"(-122.0754,37.6187)",59
-46,1202513379,"(-122.0754,37.6187)",61
-46,1202513406,"(-122.0754,37.6187)",69
-46,1202513422,"(-122.0754,37.6187)",53
-46,1202513466,"(-122.0754,37.6187)",61
-46,1202513504,"(-122.0754,37.6187)",61
-46,1202513525,"(-122.0753,37.6187)",60
-46,1202513604,"(-122.0754,37.6187)",56
-46,1202513608,"(-122.0754,37.6187)",54
-46,1202513610,"(-122.0754,37.6187)",55
-46,1202513612,"(-122.0753,37.6187)",63
-46,1202513613,"(-122.0754,37.6187)",61
-46,1202513625,"(-122.0754,37.6187)",60
-46,1202513659,"(-122.0754,37.6187)",69
-46,1202513674,"(-122.0754,37.6187)",64
-46,1202513688,"(-122.0754,37.6187)",57
-46,1202513689,"(-122.0754,37.6187)",60
-46,1202513743,"(-122.0754,37.6187)",62
-46,1202513746,"(-122.0754,37.6187)",67
-46,1202513770,"(-122.0754,37.6187)",60
-46,1202513787,"(-122.0754,37.6187)",56
-46,1202513795,"(-122.0753,37.6187)",64
-46,1202513897,"(-122.0754,37.6187)",58
-46,1202513920,"(-122.0754,37.6187)",55
-46,1202514115,"(-122.0754,37.6187)",62
-46,1202514184,"(-122.0754,37.6187)",56
-46,1202514186,"(-122.0754,37.6187)",57
-46,1202514226,"(-122.0754,37.6187)",51
-46,1202514419,"(-122.0754,37.6187)",52
-46,1202514477,"(-122.0754,37.6187)",58
-46,1202514530,"(-122.0754,37.6187)",50
-46,1202514572,"(-122.0754,37.6187)",47
-46,1202514582,"(-122.0754,37.6187)",47
-46,1202514619,"(-122.0753,37.6187)",51
-46,1202514628,"(-122.0754,37.6187)",51
-46,1202514652,"(-122.0753,37.6187)",43
-46,1202514688,"(-122.0754,37.6187)",44
-46,1202514704,"(-122.0754,37.6187)",44
-46,1202514712,"(-122.0754,37.6187)",43
-46,1202514726,"(-122.0753,37.6188)",46
-46,1202514742,"(-122.0754,37.6187)",51
-46,1202514743,"(-122.0754,37.6187)",52
-46,1202514747,"(-122.0754,37.6187)",52
-46,1202514750,"(-122.0753,37.6188)",53
-46,1202514762,"(-122.0754,37.6187)",52
-46,1202514769,"(-122.0754,37.6187)",47
-46,1202514781,"(-122.0754,37.6187)",46
-46,1202514812,"(-122.0754,37.6187)",44
-46,1202514812,"(-122.0754,37.6187)",46
-46,1202514832,"(-122.0754,37.6187)",48
-46,1202514850,"(-122.0754,37.6187)",45
-46,1202514853,"(-122.0754,37.6187)",46
-46,1202514861,"(-122.0754,37.6187)",46
-46,1202514876,"(-122.0754,37.6187)",48
-46,1202514883,"(-122.0754,37.6187)",45
-46,1202514893,"(-122.0754,37.6187)",49
-46,1202514942,"(-122.0754,37.6187)",50
-46,1202515004,"(-122.0754,37.6187)",53
-46,1202515022,"(-122.0754,37.6187)",53
-46,1202515033,"(-122.0754,37.6187)",53
-46,1202515048,"(-122.0754,37.6187)",52
-46,1202515058,"(-122.0754,37.6187)",57
-46,1202515059,"(-122.0754,37.6187)",55
-46,1202515068,"(-122.0754,37.6187)",57
-46,1202515113,"(-122.0753,37.6187)",53
-46,1202515117,"(-122.0754,37.6187)",56
-46,1202515139,"(-122.0754,37.6187)",51
-46,1202515152,"(-122.0754,37.6187)",51
-46,1202515153,"(-122.0754,37.6187)",53
-46,1202515155,"(-122.0753,37.6188)",56
-46,1202515156,"(-122.0754,37.6187)",52
-46,1202515165,"(-122.0754,37.6187)",52
-46,1202515192,"(-122.0754,37.6187)",52
-46,1202515204,"(-122.0754,37.6187)",55
-46,1202515224,"(-122.0754,37.6187)",54
-46,1202515242,"(-122.0754,37.6187)",46
-46,1202515265,"(-122.0753,37.6187)",38
-46,1202515266,"(-122.0754,37.6187)",45
-46,1202515268,"(-122.0754,37.6187)",44
-46,1202515283,"(-122.0754,37.6187)",45
-46,1202515315,"(-122.0754,37.6187)",32
-46,1202515322,"(-122.0754,37.6187)",43
-46,1202515323,"(-122.0753,37.6187)",19
-46,1202515330,"(-122.0754,37.6187)",40
-46,1202515336,"(-122.0754,37.6187)",34
-46,1202515350,"(-122.0754,37.6187)",43
-46,1202515439,"(-122.0754,37.6187)",40
-46,1202515475,"(-122.0754,37.6187)",43
-46,1202515528,"(-122.0754,37.6187)",48
-46,1202515561,"(-122.0754,37.6187)",40
-46,1202515594,"(-122.0753,37.6188)",53
-46,1202515634,"(-122.0754,37.6187)",44
-46,1202515677,"(-122.0754,37.6187)",44
-46,1202515727,"(-122.0753,37.6187)",40
-46,1202515740,"(-122.0754,37.6187)",42
-46,1202515754,"(-122.0754,37.6187)",41
-46,1202515789,"(-122.0754,37.6187)",32
-46,1202515841,"(-122.0754,37.6187)",29
-46,1202515904,"(-122.0754,37.6187)",24
-46,1202516020,"(-122.0754,37.6187)",29
-46,1202516023,"(-122.0754,37.6187)",32
-46,1202516027,"(-122.0754,37.6187)",31
-46,1202516079,"(-122.0753,37.6187)",42
-46,1202516090,"(-122.0753,37.6188)",21
-46,1202516124,"(-122.0754,37.6187)",35
-46,1202516154,"(-122.0754,37.6187)",36
-46,1202516192,"(-122.0754,37.6187)",39
-46,1202516202,"(-122.0754,37.6187)",39
-46,1202516218,"(-122.0754,37.6187)",37
-46,1202516219,"(-122.0754,37.6187)",32
-46,1202516224,"(-122.0754,37.6187)",33
-46,1202516224,"(-122.0754,37.6187)",37
-46,1202516245,"(-122.0754,37.6187)",35
-46,1202516271,"(-122.0754,37.6187)",37
-46,1202516274,"(-122.0754,37.6187)",37
-46,1202516297,"(-122.0753,37.6187)",44
-46,1202516330,"(-122.0754,37.6187)",33
-46,1202516347,"(-122.0754,37.6187)",34
-46,1202516351,"(-122.0754,37.6187)",34
-46,1202516354,"(-122.0754,37.6187)",34
-46,1202516387,"(-122.0754,37.6187)",36
-46,1202516405,"(-122.0753,37.6188)",48
-46,1202516435,"(-122.0753,37.6187)",39
-46,1202516437,"(-122.0754,37.6187)",40
-46,1202516449,"(-122.0754,37.6187)",36
-46,1202516460,"(-122.0754,37.6187)",38
-46,1202516465,"(-122.0754,37.6187)",36
-46,1202516504,"(-122.0754,37.6187)",33
-46,1202516521,"(-122.0754,37.6187)",34
-46,1202516540,"(-122.0754,37.6187)",32
-46,1202516543,"(-122.0754,37.6187)",42
-46,1202516568,"(-122.0754,37.6187)",41
-46,1202516573,"(-122.0754,37.6187)",43
-46,1202516591,"(-122.0753,37.6187)",41
-46,1202516637,"(-122.0754,37.6187)",35
-46,1202516653,"(-122.0754,37.6187)",38
-46,1202516677,"(-122.0754,37.6187)",34
-46,1202516703,"(-122.0754,37.6187)",31
-46,1202516723,"(-122.0753,37.6187)",36
-46,1202516724,"(-122.0753,37.6187)",38
-46,1202516737,"(-122.0754,37.6187)",31
-46,1202516777,"(-122.0754,37.6187)",27
-46,1202516781,"(-122.0754,37.6187)",25
-46,1202516794,"(-122.0754,37.6187)",24
-46,1202516805,"(-122.0754,37.6187)",22
-46,1202516809,"(-122.0754,37.6187)",23
-46,1202516824,"(-122.0754,37.6187)",24
-46,1202516837,"(-122.0754,37.6187)",26
-46,1202516848,"(-122.0754,37.6187)",27
-46,1202516855,"(-122.0754,37.6187)",21
-46,1202516891,"(-122.0754,37.6187)",19
-46,1202516940,"(-122.0754,37.6187)",29
-46,1202516941,"(-122.0754,37.6187)",25
-46,1202516962,"(-122.0754,37.6187)",30
-46,1202516974,"(-122.0754,37.6187)",32
-46,1202517012,"(-122.0754,37.6187)",36
-46,1202517031,"(-122.0754,37.6187)",36
-46,1202517050,"(-122.0754,37.6187)",33
-46,1202517166,"(-122.0753,37.6187)",36
-46,1202517175,"(-122.0753,37.6187)",32
-46,1202517205,"(-122.0754,37.6187)",32
-46,1202517217,"(-122.0753,37.6187)",32
-46,1202517246,"(-122.0754,37.6187)",28
-46,1202517252,"(-122.0754,37.6187)",27
-46,1202517258,"(-122.0754,37.6187)",28
-46,1202517295,"(-122.0754,37.6187)",27
-46,1202517391,"(-122.0754,37.6187)",27
-46,1202517455,"(-122.0754,37.6187)",29
-46,1202517496,"(-122.0754,37.6187)",54
-46,1202517632,"(-122.0754,37.6187)",42
-46,1202517730,"(-122.0754,37.6187)",37
-46,1202517731,"(-122.0754,37.6187)",34
-46,1202517812,"(-122.0753,37.6187)",39
-46,1202517813,"(-122.0753,37.6188)",43
-46,1202517819,"(-122.0754,37.6187)",37
-46,1202517821,"(-122.0754,37.6187)",41
-46,1202517847,"(-122.0754,37.6187)",37
-46,1202517859,"(-122.0754,37.6187)",38
-46,1202517899,"(-122.0754,37.6187)",31
-46,1202517942,"(-122.0754,37.6187)",30
-46,1202517951,"(-122.0753,37.6187)",37
-46,1202517957,"(-122.0754,37.6187)",30
-46,1202517966,"(-122.0754,37.6187)",28
-46,1202518004,"(-122.0754,37.6187)",28
-46,1202518013,"(-122.0754,37.6187)",34
-46,1202518027,"(-122.0754,37.6187)",26
-46,1202518032,"(-122.0754,37.6187)",28
-46,1202518040,"(-122.0754,37.6187)",30
-46,1202518054,"(-122.0754,37.6187)",34
-46,1202518059,"(-122.0754,37.6187)",37
-46,1202518095,"(-122.0754,37.6187)",35
-46,1202518160,"(-122.0754,37.6187)",37
-46,1202518224,"(-122.0754,37.6187)",39
-46,1202518226,"(-122.0753,37.6187)",47
-46,1202518232,"(-122.0754,37.6187)",41
-46,1202518269,"(-122.0754,37.6187)",40
-46,1202518280,"(-122.0754,37.6187)",43
-46,1202518288,"(-122.0754,37.6187)",42
-46,1202518298,"(-122.0754,37.6187)",44
-46,1202518331,"(-122.0754,37.6187)",36
-46,1202518339,"(-122.0754,37.6187)",36
-46,1202518343,"(-122.0754,37.6187)",37
-46,1202518383,"(-122.0754,37.6187)",41
-46,1202518384,"(-122.0754,37.6187)",40
-46,1202518391,"(-122.0754,37.6187)",38
-46,1202518415,"(-122.0754,37.6187)",37
-46,1202518419,"(-122.0754,37.6187)",36
-46,1202518421,"(-122.0753,37.6187)",43
-46,1202518440,"(-122.0754,37.6187)",34
-46,1202518473,"(-122.0754,37.6187)",37
-46,1202518482,"(-122.0754,37.6187)",42
-46,1202518502,"(-122.0754,37.6187)",39
-46,1202518508,"(-122.0754,37.6187)",40
-46,1202518519,"(-122.0753,37.6187)",36
-46,1202518552,"(-122.0753,37.6187)",33
-46,1202518564,"(-122.0754,37.6187)",33
-46,1202518588,"(-122.0754,37.6187)",29
-46,1202518640,"(-122.0754,37.6187)",27
-46,1202518648,"(-122.0754,37.6187)",26
-46,1202518655,"(-122.0754,37.6187)",26
-46,1202518663,"(-122.0754,37.6187)",25
-46,1202518667,"(-122.0754,37.6187)",24
-46,1202518671,"(-122.0754,37.6187)",23
-46,1202518738,"(-122.0754,37.6187)",27
-46,1202518756,"(-122.0754,37.6187)",27
-46,1202518789,"(-122.0754,37.6187)",29
-46,1202518793,"(-122.0754,37.6187)",28
-46,1202518842,"(-122.0754,37.6187)",33
-46,1202518901,"(-122.0754,37.6187)",34
-46,1202518927,"(-122.0753,37.6187)",32
-46,1202518971,"(-122.0754,37.6187)",31
-46,1202518993,"(-122.0753,37.6187)",18
-46,1202519054,"(-122.0753,37.6188)",29
-46,1202519057,"(-122.0754,37.6187)",22
-46,1202519291,"(-122.0754,37.6187)",34
-46,1202519296,"(-122.0754,37.6187)",34
-46,1202519324,"(-122.0754,37.6187)",34
-46,1202519345,"(-122.0753,37.6188)",53
-46,1202519353,"(-122.0754,37.6187)",37
-46,1202519376,"(-122.0753,37.6188)",41
-46,1202519386,"(-122.0754,37.6187)",36
-46,1202519453,"(-122.0754,37.6187)",42
-46,1202519472,"(-122.0754,37.6187)",43
-46,1202519536,"(-122.0753,37.6187)",33
-46,1202519555,"(-122.0754,37.6187)",37
-46,1202519573,"(-122.0754,37.6187)",39
-46,1202519589,"(-122.0754,37.6187)",31
-46,1202519641,"(-122.0753,37.6187)",38
-46,1202519645,"(-122.0754,37.6187)",32
-46,1202519653,"(-122.0754,37.6187)",29
-46,1202519667,"(-122.0754,37.6187)",29
-46,1202519697,"(-122.0753,37.6187)",36
-46,1202519757,"(-122.0754,37.6187)",34
-46,1202519766,"(-122.0754,37.6187)",32
-46,1202519819,"(-122.0754,37.6187)",38
-46,1202519822,"(-122.0754,37.6187)",34
-46,1202519831,"(-122.0753,37.6188)",36
-46,1202519838,"(-122.0754,37.6187)",34
-46,1202519851,"(-122.0754,37.6187)",41
-46,1202519868,"(-122.0754,37.6187)",31
-46,1202519975,"(-122.0754,37.6187)",32
-46,1202519978,"(-122.0754,37.6187)",31
-46,1202520018,"(-122.0754,37.6187)",28
-46,1202520075,"(-122.0754,37.6187)",32
-46,1202520169,"(-122.0754,37.6187)",27
-46,1202520250,"(-122.0754,37.6187)",32
-46,1202520260,"(-122.0753,37.6187)",34
-46,1202520265,"(-122.0754,37.6187)",28
-46,1202520266,"(-122.0754,37.6187)",30
-46,1202520275,"(-122.0754,37.6187)",33
-46,1202520300,"(-122.0753,37.6187)",35
-46,1202520392,"(-122.0754,37.6187)",34
-46,1202520394,"(-122.0754,37.6187)",32
-46,1202520448,"(-122.0754,37.6187)",36
-46,1202520465,"(-122.0754,37.6187)",35
-46,1202520554,"(-122.0754,37.6187)",30
-46,1202520596,"(-122.0754,37.6187)",29
-46,1202520799,"(-122.0754,37.6187)",31
-46,1202520858,"(-122.0755,37.6187)",33
-46,1202521023,"(-122.0753,37.6187)",42
-46,1202521027,"(-122.0754,37.6187)",41
-46,1202521034,"(-122.0753,37.6188)",53
-46,1202521036,"(-122.0754,37.6187)",39
-46,1202521043,"(-122.0754,37.6187)",42
-46,1202521136,"(-122.0754,37.6187)",39
-46,1202521201,"(-122.0754,37.6187)",39
-46,1202521224,"(-122.0754,37.6187)",36
-46,1202521239,"(-122.0753,37.6187)",40
-46,1202521361,"(-122.0754,37.6187)",34
-46,1202521481,"(-122.0754,37.6187)",32
-46,1202521508,"(-122.0754,37.6187)",30
-46,1202521540,"(-122.0754,37.6187)",31
-46,1202521635,"(-122.0754,37.6187)",16
-46,1202521665,"(-122.0754,37.6187)",17
-46,1202521675,"(-122.0754,37.6187)",17
-46,1202521677,"(-122.0754,37.6187)",17
-46,1202521706,"(-122.0754,37.6187)",19
-46,1202521708,"(-122.0754,37.6187)",21
-46,1202521717,"(-122.0753,37.6187)",22
-46,1202521735,"(-122.0754,37.6187)",22
-46,1202521809,"(-122.0755,37.6187)",26
